ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: _wpm_gtin_code,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
490,variation,SIMSET17,Simpson SET Anchoring Adhesive - 1.70 oz. SET Kit with Caulking Adaptor,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,2,,,,0,,,15.7600,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonSETAnchoringAdhesive.jpg,,,Simpson SET Anchoring Adhesive,,,,,,0,SET1.7KTA,Cartridge Size,1.70 oz. SET Kit with Caulking Adaptor,,0,,,,,,,,
504,variation,SIMETHP56,Simpson ET-HP Anchoring Adhesive - 56 oz. Epoxy Anchoring Adhesive,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,7,,,,0,,,68.2000,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonET-HPAnchoringAdhesive.jpg,,,Simpson ET-HP Anchoring Adhesive,,,,,,0,ET-HP56,Cartridge Size,56 oz. Epoxy Anchoring Adhesive,,0,,,,,,,,
505,variation,SIMETHP22,Simpson ET-HP Anchoring Adhesive - 22 oz. Epoxy Anchoring Adhesive,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,4,,,,0,,,31.6200,,,,http://localhost:8000/wp-content/uploads/2019/10/SimpsonET-HPAnchoringAdhesive.jpg,,,Simpson ET-HP Anchoring Adhesive,,,,,,0,ET-HP22,Cartridge Size,22 oz. Epoxy Anchoring Adhesive,,0,,,,,,,,
506,variation,HHN-14-12P-USA-DH,"DH Heavy Hex Nut Plain-Domestic - 1/2""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.06,,,,0,,,0.3300,,,,http://localhost:8000/wp-content/uploads/2019/10/DHHeavyHexNutPlain-Domestic.jpg,,,DH Heavy Hex Nut Plain-Domestic,,,,,,0,,Width,"1/2""",,0,,,,,,,,
507,variation,HHN-16-58P-USA-DH,"DH Heavy Hex Nut Plain-Domestic - 5/8""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.11,,,,0,,,0.3800,,,,http://localhost:8000/wp-content/uploads/2019/10/DHHeavyHexNutPlain-Domestic.jpg,,,DH Heavy Hex Nut Plain-Domestic,,,,,,0,,Width,"5/8""",,0,,,,,,,,
508,variation,HHN-18-34P-USA-DH,"DH Heavy Hex Nut Plain-Domestic - 3/4""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.185,,,,0,,,0.7100,,,,http://localhost:8000/wp-content/uploads/2019/10/DHHeavyHexNutPlain-Domestic.jpg,,,DH Heavy Hex Nut Plain-Domestic,,,,,,0,,Width,"3/4""",,0,,,,,,,,
509,variation,HHN-20-78P-USA-DH,"DH Heavy Hex Nut Plain-Domestic - 7/8""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.27,,,,0,,,1.0100,,,,http://localhost:8000/wp-content/uploads/2019/10/DHHeavyHexNutPlain-Domestic.jpg,,,DH Heavy Hex Nut Plain-Domestic,,,,,,0,,Width,"7/8""",,0,,,,,,,,
510,variation,HHN-22-10P-USA-DH,"DH Heavy Hex Nut Plain-Domestic - 1""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.405,,,,0,,,1.5300,,,,http://localhost:8000/wp-content/uploads/2019/10/DHHeavyHexNutPlain-Domestic.jpg,,,DH Heavy Hex Nut Plain-Domestic,,,,,,0,,Width,"1""",,0,,,,,,,,
511,variation,HHN-24-118P-USA-DH,"DH Heavy Hex Nut Plain-Domestic - 1-1/8""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.55,,,,0,,,2.3500,,,,http://localhost:8000/wp-content/uploads/2019/10/DHHeavyHexNutPlain-Domestic.jpg,,,DH Heavy Hex Nut Plain-Domestic,,,,,,0,,Width,"1-1/8""",,0,,,,,,,,
512,variation,HHN-28-138P-DH-USA,"DH Heavy Hex Nut Plain-Domestic - 1-3/8""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.73,,,,0,,,5.4700,,,,http://localhost:8000/wp-content/uploads/2019/10/DHHeavyHexNutPlain-Domestic.jpg,,,DH Heavy Hex Nut Plain-Domestic,,,,,,0,,Width,"1-3/8""",,0,,,,,,,,
513,variation,HHN-29-112P-USA-DH,"DH Heavy Hex Nut Plain-Domestic - 1-1/2""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.999375,,,,0,,,5.9700,,,,http://localhost:8000/wp-content/uploads/2019/10/DHHeavyHexNutPlain-Domestic.jpg,,,DH Heavy Hex Nut Plain-Domestic,,,,,,0,,Width,"1-1/2""",,0,,,,,,,,
514,variation,HHN-14-12P-IMP-DH,"DH Heavy Hex Nut Plain-Import - 1/2""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.06,,,,0,,,0.1500,,,,http://localhost:8000/wp-content/uploads/2019/10/DHHeavyHexNutPlain-Import.jpg,,,DH Heavy Hex Nut Plain-Import,,,,,,0,,Width,"1/2""",,0,,,,,,,,
515,variation,HHN-14-12G-USA-DH,"DH Heavy Hex Nut HDG-Domestic - 1/2""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.06,,,,0,,,0.3700,,,,http://localhost:8000/wp-content/uploads/2019/10/DHHeavyHexNutHDG-Domestic.jpg,,,DH Heavy Hex Nut HDG-Domestic,,,,,,0,,Width,"1/2""",,0,,,,,,,,
516,variation,HHN-16-58G-USA-DH,"DH Heavy Hex Nut HDG-Domestic - 5/8""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.11,,,,0,,,0.6500,,,,http://localhost:8000/wp-content/uploads/2019/10/DHHeavyHexNutHDG-Domestic.jpg,,,DH Heavy Hex Nut HDG-Domestic,,,,,,0,,Width,"5/8""",,0,,,,,,,,
517,variation,HHN-18-34G-USA-DH,"DH Heavy Hex Nut HDG-Domestic - 3/4""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.185,,,,0,,,0.9900,,,,http://localhost:8000/wp-content/uploads/2019/10/DHHeavyHexNutHDG-Domestic.jpg,,,DH Heavy Hex Nut HDG-Domestic,,,,,,0,,Width,"3/4""",,0,,,,,,,,
518,variation,HHN-20-78G-USA-DH,"DH Heavy Hex Nut HDG-Domestic - 7/8""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.27,,,,0,,,1.1200,,,,http://localhost:8000/wp-content/uploads/2019/10/DHHeavyHexNutHDG-Domestic.jpg,,,DH Heavy Hex Nut HDG-Domestic,,,,,,0,,Width,"7/8""",,0,,,,,,,,
519,variation,HHN-22-10G-USA-DH,"DH Heavy Hex Nut HDG-Domestic - 1""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.4075,,,,0,,,1.8900,,,,http://localhost:8000/wp-content/uploads/2019/10/DHHeavyHexNutHDG-Domestic.jpg,,,DH Heavy Hex Nut HDG-Domestic,,,,,,0,,Width,"1""",,0,,,,,,,,
520,variation,HHN-24-118G-USA-DH,"DH Heavy Hex Nut HDG-Domestic - 1-1/8""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.559375,,,,0,,,2.1800,,,,http://localhost:8000/wp-content/uploads/2019/10/DHHeavyHexNutHDG-Domestic.jpg,,,DH Heavy Hex Nut HDG-Domestic,,,,,,0,,Width,"1-1/8""",,0,,,,,,,,
521,variation,HHN-20-78G-IMP-DH,"DH Heavy Hex Nut HDG-Import - 7/8""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.27,,,,0,,,0.8600,,,,http://localhost:8000/wp-content/uploads/2019/10/DHHeavyHexNutHDG-Import.jpg,,,DH Heavy Hex Nut HDG-Import,,,,,,0,,Width,"7/8""",,0,,,,,,,,
522,variation,,"DH Heavy Hex Nut HDG-Import - 1-1/4""",1,0,visible,,<p></p>,,,taxable,,1,,,0,0,0.73,,,,0,,,2.6700,,,,http://localhost:8000/wp-content/uploads/2019/10/DHHeavyHexNutHDG-Import.jpg,,,DH Heavy Hex Nut HDG-Import,,,,,,0,HHN-26-114P-USA-DH,Width,"1-1/4""",,0,,,,,,,,
523,variation,HHN-29-112G-IMP-DH,"DH Heavy Hex Nut HDG-Import - 1-1/2""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.999375,,,,0,,,5.2100,,,,http://localhost:8000/wp-content/uploads/2019/10/DHHeavyHexNutHDG-Import.jpg,,,DH Heavy Hex Nut HDG-Import,,,,,,0,,Width,"1-1/2""",,0,,,,,,,,
524,variation,HHN-31-20G-IMP-DH,"DH Heavy Hex Nut HDG-Import - 2""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.999375,,,,0,,,11.8800,,,,http://localhost:8000/wp-content/uploads/2019/10/DHHeavyHexNutHDG-Import.jpg,,,DH Heavy Hex Nut HDG-Import,,,,,,0,,Width,"2""",,0,,,,,,,,
525,variation,HHN-16-58P-USA-2H,"2H Heavy Hex Nut Plain-Domestic - 5/8""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.11,,,,0,,,0.3700,,,,http://localhost:8000/wp-content/uploads/2019/10/2HHeavyHexNutPlain-Domestic.jpg,,,2H Heavy Hex Nut Plain-Domestic,,,,,,0,,Width,"5/8""",,0,,,,,,,,
526,variation,HHN-18-34P-USA-2H,"2H Heavy Hex Nut Plain-Domestic - 3/4""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.185,,,,0,,,0.5800,,,,http://localhost:8000/wp-content/uploads/2019/10/2HHeavyHexNutPlain-Domestic.jpg,,,2H Heavy Hex Nut Plain-Domestic,,,,,,0,,Width,"3/4""",,0,,,,,,,,
527,variation,HHN-20-78P-USA-2H,"2H Heavy Hex Nut Plain-Domestic - 7/8""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.27,,,,0,,,0.8700,,,,http://localhost:8000/wp-content/uploads/2019/10/2HHeavyHexNutPlain-Domestic.jpg,,,2H Heavy Hex Nut Plain-Domestic,,,,,,0,,Width,"7/8""",,0,,,,,,,,
528,variation,HHN-22-10P-USA-2H,"2H Heavy Hex Nut Plain-Domestic - 1""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.405,,,,0,,,1.2700,,,,http://localhost:8000/wp-content/uploads/2019/10/2HHeavyHexNutPlain-Domestic.jpg,,,2H Heavy Hex Nut Plain-Domestic,,,,,,0,,Width,"1""",,0,,,,,,,,
529,variation,HHN-28-138P-USA-2H,"2H Heavy Hex Nut Plain-Domestic - 1-3/8""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.73,,,,0,,,5.4600,,,,http://localhost:8000/wp-content/uploads/2019/10/2HHeavyHexNutPlain-Domestic.jpg,,,2H Heavy Hex Nut Plain-Domestic,,,,,,0,,Width,"1-3/8""",,0,,,,,,,,
530,variation,HHN-29-112P-USA-2H,"2H Heavy Hex Nut Plain-Domestic - 1-1/2""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.999375,,,,0,,,6.2800,,,,http://localhost:8000/wp-content/uploads/2019/10/2HHeavyHexNutPlain-Domestic.jpg,,,2H Heavy Hex Nut Plain-Domestic,,,,,,0,,Width,"1-1/2""",,0,,,,,,,,
531,variation,HHN-31-20P-USA-2H,"2H Heavy Hex Nut Plain-Domestic - 2""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,2,,,,0,,,21.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/2HHeavyHexNutPlain-Domestic.jpg,,,2H Heavy Hex Nut Plain-Domestic,,,,,,0,,Width,"2""",,0,,,,,,,,
532,variation,HHN-18-34G-IMP-2H,"2H Heavy Hex Nut HDG- Import - 3/4""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.190625,,,,0,,,0.4800,,,,http://localhost:8000/wp-content/uploads/2019/10/2HHeavyHexNutHDG-Import.jpg,,,2H Heavy Hex Nut HDG- Import,,,,,,0,,Width,"3/4""",,0,,,,,,,,
533,variation,HHN-22-10G-IMP-2H,"2H Heavy Hex Nut HDG- Import - 1""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.45,,,,0,,,1.1400,,,,http://localhost:8000/wp-content/uploads/2019/10/2HHeavyHexNutHDG-Import.jpg,,,2H Heavy Hex Nut HDG- Import,,,,,,0,,Width,"1""",,0,,,,,,,,
534,variation,HHN-24-118G-IMP-2H,"2H Heavy Hex Nut HDG- Import - 1-1/8""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.575,,,,0,,,1.7300,,,,http://localhost:8000/wp-content/uploads/2019/10/2HHeavyHexNutHDG-Import.jpg,,,2H Heavy Hex Nut HDG- Import,,,,,,0,,Width,"1-1/8""",,0,,,,,,,,
535,variation,,"2H Heavy Hex Nut HDG- Import - 1-1/4""",1,0,visible,,<p></p>,,,taxable,,1,,,0,0,0.73,,,,0,,,2.6700,,,,http://localhost:8000/wp-content/uploads/2019/10/2HHeavyHexNutHDG-Import.jpg,,,2H Heavy Hex Nut HDG- Import,,,,,,0,HHN-26-114P-USA-DH,Width,"1-1/4""",,0,,,,,,,,
536,variation,HHN-28-138G-IMP-2H,"2H Heavy Hex Nut HDG- Import - 1-3/8""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.803125,,,,0,,,3.4100,,,,http://localhost:8000/wp-content/uploads/2019/10/2HHeavyHexNutHDG-Import.jpg,,,2H Heavy Hex Nut HDG- Import,,,,,,0,,Width,"1-3/8""",,0,,,,,,,,
537,variation,HHN-29-112G-IMP-2H,"2H Heavy Hex Nut HDG- Import - 1-1/2""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,1.0625,,,,0,,,3.6600,,,,http://localhost:8000/wp-content/uploads/2019/10/2HHeavyHexNutHDG-Import.jpg,,,2H Heavy Hex Nut HDG- Import,,,,,,0,,Width,"1-1/2""",,0,,,,,,,,
538,variation,HHN-31-20G-IMP-2H,"2H Heavy Hex Nut HDG- Import - 2""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,2.125,,,,0,,,7.9200,,,,http://localhost:8000/wp-content/uploads/2019/10/2HHeavyHexNutHDG-Import.jpg,,,2H Heavy Hex Nut HDG- Import,,,,,,0,,Width,"2""",,0,,,,,,,,
539,variation,HHN-16-58G-USA-2H,"2H Heavy Hex Nut HDG-Domestic - 5/8""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.11375,,,,0,,,0.5100,,,,http://localhost:8000/wp-content/uploads/2019/10/2HHeavyHexNutHDG-Domestic.jpg,,,2H Heavy Hex Nut HDG-Domestic,,,,,,0,,Width,"5/8""",,0,,,,,,,,
540,variation,HHN-18-34G-USA-2H,"2H Heavy Hex Nut HDG-Domestic - 3/4""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.190625,,,,0,,,0.8200,,,,http://localhost:8000/wp-content/uploads/2019/10/2HHeavyHexNutHDG-Domestic.jpg,,,2H Heavy Hex Nut HDG-Domestic,,,,,,0,,Width,"3/4""",,0,,,,,,,,
541,variation,HHN-20-78G-USA-2H,"2H Heavy Hex Nut HDG-Domestic - 7/8""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.27625,,,,0,,,1.0500,,,,http://localhost:8000/wp-content/uploads/2019/10/2HHeavyHexNutHDG-Domestic.jpg,,,2H Heavy Hex Nut HDG-Domestic,,,,,,0,,Width,"7/8""",,0,,,,,,,,
542,variation,HHN-22-10G-USA-2H,"2H Heavy Hex Nut HDG-Domestic - 1""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.45,,,,0,,,1.7500,,,,http://localhost:8000/wp-content/uploads/2019/10/2HHeavyHexNutHDG-Domestic.jpg,,,2H Heavy Hex Nut HDG-Domestic,,,,,,0,,Width,"1""",,0,,,,,,,,
543,variation,HHN-24-118G-USA-2H,"2H Heavy Hex Nut HDG-Domestic - 1-1/8""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.575,,,,0,,,2.6200,,,,http://localhost:8000/wp-content/uploads/2019/10/2HHeavyHexNutHDG-Domestic.jpg,,,2H Heavy Hex Nut HDG-Domestic,,,,,,0,,Width,"1-1/8""",,0,,,,,,,,
544,variation,F-10-14P-IMP,"Structural Grade F436 Washer Plain-Import - 1/4""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.0175,,,,0,,,0.1000,,,,http://localhost:8000/wp-content/uploads/2019/10/StructuralGradeF436WasherPlain-Import.jpg,,,Structural Grade F436 Washer Plain-Import,,,,,,0,,Width,"1/4""",,0,,,,,,,,
545,variation,F-12-38P-IMP,"Structural Grade F436 Washer Plain-Import - 3/8""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.01875,,,,0,,,0.1500,,,,http://localhost:8000/wp-content/uploads/2019/10/StructuralGradeF436WasherPlain-Import.jpg,,,Structural Grade F436 Washer Plain-Import,,,,,,0,,Width,"3/8""",,0,,,,,,,,
546,variation,F-30-134P-IMP,"Structural Grade F436 Washer Plain-Import - 1-3/4""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.2625,,,,0,,,1.3200,,,,http://localhost:8000/wp-content/uploads/2019/10/StructuralGradeF436WasherPlain-Import.jpg,,,Structural Grade F436 Washer Plain-Import,,,,,,0,,Width,"1-3/4""",,0,,,,,,,,
547,variation,F-32-214P-IMP,"Structural Grade F436 Washer Plain-Import - 2-1/4""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.3125,,,,0,,,1.9000,,,,http://localhost:8000/wp-content/uploads/2019/10/StructuralGradeF436WasherPlain-Import.jpg,,,Structural Grade F436 Washer Plain-Import,,,,,,0,,Width,"2-1/4""",,0,,,,,,,,
548,variation,F-33-212P-IMP,"Structural Grade F436 Washer Plain-Import - 2-1/2""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.375,,,,0,,,1.9600,,,,http://localhost:8000/wp-content/uploads/2019/10/StructuralGradeF436WasherPlain-Import.jpg,,,Structural Grade F436 Washer Plain-Import,,,,,,0,,Width,"2-1/2""",,0,,,,,,,,
549,variation,F-14-12P-USA,"Structural Grade F436 Washer Plain-Domestic - 1/2""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.02,,,,0,,,0.1000,,,,http://localhost:8000/wp-content/uploads/2019/10/StructuralGradeF436WasherPlain-Domestic.jpg,,,Structural Grade F436 Washer Plain-Domestic,,,,,,0,,Width,"1/2""",,0,,,,,,,,
550,variation,F-16-58P-USA,"Structural Grade F436 Washer Plain-Domestic - 5/8""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.03,,,,0,,,0.1500,,,,http://localhost:8000/wp-content/uploads/2019/10/StructuralGradeF436WasherPlain-Domestic.jpg,,,Structural Grade F436 Washer Plain-Domestic,,,,,,0,,Width,"5/8""",,0,,,,,,,,
551,variation,F-18-34P-USA,"Structural Grade F436 Washer Plain-Domestic - 3/4""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.035,,,,0,,,0.1900,,,,http://localhost:8000/wp-content/uploads/2019/10/StructuralGradeF436WasherPlain-Domestic.jpg,,,Structural Grade F436 Washer Plain-Domestic,,,,,,0,,Width,"3/4""",,0,,,,,,,,
552,variation,F-20-78P-USA,"Structural Grade F436 Washer Plain-Domestic - 7/8""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.065,,,,0,,,0.3200,,,,http://localhost:8000/wp-content/uploads/2019/10/StructuralGradeF436WasherPlain-Domestic.jpg,,,Structural Grade F436 Washer Plain-Domestic,,,,,,0,,Width,"7/8""",,0,,,,,,,,
553,variation,F-22-10P-USA,"Structural Grade F436 Washer Plain-Domestic - 1""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.075,,,,0,,,0.4000,,,,http://localhost:8000/wp-content/uploads/2019/10/StructuralGradeF436WasherPlain-Domestic.jpg,,,Structural Grade F436 Washer Plain-Domestic,,,,,,0,,Width,"1""",,0,,,,,,,,
554,variation,F-24-118P-USA,"Structural Grade F436 Washer Plain-Domestic - 1-1/8""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.125,,,,0,,,0.5700,,,,http://localhost:8000/wp-content/uploads/2019/10/StructuralGradeF436WasherPlain-Domestic.jpg,,,Structural Grade F436 Washer Plain-Domestic,,,,,,0,,Width,"1-1/8""",,0,,,,,,,,
555,variation,F-26-114P-USA,"Structural Grade F436 Washer Plain-Domestic - 1-1/4""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.19,,,,0,,,0.6600,,,,http://localhost:8000/wp-content/uploads/2019/10/StructuralGradeF436WasherPlain-Domestic.jpg,,,Structural Grade F436 Washer Plain-Domestic,,,,,,0,,Width,"1-1/4""",,0,,,,,,,,
556,variation,F-28-138P-USA,"Structural Grade F436 Washer Plain-Domestic - 1-3/8""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.2125,,,,0,,,0.8100,,,,http://localhost:8000/wp-content/uploads/2019/10/StructuralGradeF436WasherPlain-Domestic.jpg,,,Structural Grade F436 Washer Plain-Domestic,,,,,,0,,Width,"1-3/8""",,0,,,,,,,,
557,variation,F-29-112P-USA,"Structural Grade F436 Washer Plain-Domestic - 1-1/2""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.21875,,,,0,,,0.9100,,,,http://localhost:8000/wp-content/uploads/2019/10/StructuralGradeF436WasherPlain-Domestic.jpg,,,Structural Grade F436 Washer Plain-Domestic,,,,,,0,,Width,"1-1/2""",,0,,,,,,,,
558,variation,F-30-134G-IMP,"Structural Grade F436 Washer Hot Dipped Galvanized-Import - 1-3/4""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.21875,,,,0,,,1.2800,,,,http://localhost:8000/wp-content/uploads/2019/10/StructuralGradeF436WasherHotDippedGalvanized-Import.jpg,,,Structural Grade F436 Washer Hot Dipped Galvanized-Import,,,,,,0,,Width,"1-3/4""",,0,,,,,,,,
559,variation,F-31-20G-IMP,"Structural Grade F436 Washer Hot Dipped Galvanized-Import - 2""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.26875,,,,0,,,1.5600,,,,http://localhost:8000/wp-content/uploads/2019/10/StructuralGradeF436WasherHotDippedGalvanized-Import.jpg,,,Structural Grade F436 Washer Hot Dipped Galvanized-Import,,,,,,0,,Width,"2""",,0,,,,,,,,
560,variation,F-32-214G-IMP,"Structural Grade F436 Washer Hot Dipped Galvanized-Import - 2-1/4""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.31875,,,,0,,,2.1500,,,,http://localhost:8000/wp-content/uploads/2019/10/StructuralGradeF436WasherHotDippedGalvanized-Import.jpg,,,Structural Grade F436 Washer Hot Dipped Galvanized-Import,,,,,,0,,Width,"2-1/4""",,0,,,,,,,,
561,variation,F-14-12G-USA,"Structural Grade F436 Washer Hot Dipped Galvanized-Domestic - 1/2""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.02375,,,,0,,,0.1200,,,,http://localhost:8000/wp-content/uploads/2019/10/StructuralGradeF436WasherHotDippedGalvanized-Domestic.jpg,,,Structural Grade F436 Washer Hot Dipped Galvanized-Domestic,,,,,,0,,Width,"1/2""",,0,,,,,,,,
562,variation,F-16-58G-IMP,"Structural Grade F436 Washer Hot Dipped Galvanized-Domestic - 5/8""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.035,,,,0,,,0.0800,,,,http://localhost:8000/wp-content/uploads/2019/10/StructuralGradeF436WasherHotDippedGalvanized-Domestic.jpg,,,Structural Grade F436 Washer Hot Dipped Galvanized-Domestic,,,,,,0,,Width,"5/8""",,0,,,,,,,,
563,variation,F-18-34G-USA,"Structural Grade F436 Washer Hot Dipped Galvanized-Domestic - 3/4""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.04,,,,0,,,0.2400,,,,http://localhost:8000/wp-content/uploads/2019/10/StructuralGradeF436WasherHotDippedGalvanized-Domestic.jpg,,,Structural Grade F436 Washer Hot Dipped Galvanized-Domestic,,,,,,0,,Width,"3/4""",,0,,,,,,,,
564,variation,F-20-78G-USA,"Structural Grade F436 Washer Hot Dipped Galvanized-Domestic - 7/8""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.065,,,,0,,,0.4000,,,,http://localhost:8000/wp-content/uploads/2019/10/StructuralGradeF436WasherHotDippedGalvanized-Domestic.jpg,,,Structural Grade F436 Washer Hot Dipped Galvanized-Domestic,,,,,,0,,Width,"7/8""",,0,,,,,,,,
565,variation,F-22-10G-USA,"Structural Grade F436 Washer Hot Dipped Galvanized-Domestic - 1""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.08,,,,0,,,0.5100,,,,http://localhost:8000/wp-content/uploads/2019/10/StructuralGradeF436WasherHotDippedGalvanized-Domestic.jpg,,,Structural Grade F436 Washer Hot Dipped Galvanized-Domestic,,,,,,0,,Width,"1""",,0,,,,,,,,
569,variation,F-24-118G-USA,"Structural Grade F436 Washer Hot Dipped Galvanized-Domestic - 1-1/8""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.09375,,,,0,,,0.7100,,,,http://localhost:8000/wp-content/uploads/2019/10/StructuralGradeF436WasherHotDippedGalvanized-Domestic.jpg,,,Structural Grade F436 Washer Hot Dipped Galvanized-Domestic,,,,,,0,,Width,"1-1/8""",,0,,,,,,,,
570,variation,F-26-114G-USA,"Structural Grade F436 Washer Hot Dipped Galvanized-Domestic - 1-1/4""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.135,,,,0,,,0.8400,,,,http://localhost:8000/wp-content/uploads/2019/10/StructuralGradeF436WasherHotDippedGalvanized-Domestic.jpg,,,Structural Grade F436 Washer Hot Dipped Galvanized-Domestic,,,,,,0,,Width,"1-1/4""",,0,,,,,,,,
571,variation,F-28-138G-USA,"Structural Grade F436 Washer Hot Dipped Galvanized-Domestic - 1-3/8""",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.175,,,,0,,,1.0200,,,,http://localhost:8000/wp-content/uploads/2019/10/StructuralGradeF436WasherHotDippedGalvanized-Domestic.jpg,,,Structural Grade F436 Washer Hot Dipped Galvanized-Domestic,,,,,,0,,Width,"1-3/8""",,0,,,,,,,,
